dataset,arm,question_id,n_slots,n_joins,n_operator_edges,structural_hops,structural_nodes,trace_depth,branching_factor,topology_full,topology_join,operator_connects_components,max_join_degree,max_full_degree,em,f1,retrieval_calls,llm_calls,documents_accessed,latency_ms,budget_exceeded,status
hotpotqa,static,5a7a6c1a5542994f819ef1d5,3,3,0,2,3,3,2.0,chain,chain,0,2,2,0.0,0.0,8,56,40,329605.6484929989,0,ok
hotpotqa,static,5a7a6ee75542996c55b2ddac,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,7,5,16479.527176000796,0,ok
hotpotqa,static,5a7a73e45542996c55b2ddb6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,1,5,10406.057227001991,0,ok
hotpotqa,static,5a7a8d2355429941d65f26a1,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,8,5,13830.03304000845,0,ok
hotpotqa,static,5a7a94f155429941d65f26ca,3,3,0,2,3,3,2.0,chain,chain,0,2,2,0.0,0.5,8,89,40,511092.70475806366,0,ok
hotpotqa,static,5a7a954855429941d65f26cd,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,4,9,20,44810.575219032646,0,ok
hotpotqa,static,5a7a96b055429941d65f26d7,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,6,5,11055.73392800121,0,ok
hotpotqa,static,5a7a978555429941d65f26db,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,5,5,87364.0632029986,0,ok
hotpotqa,static,5a7a9a2255429941d65f26eb,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,5,5,16194.605176999117,0,ok
hotpotqa,static,5a7a9ed55542995eb53be87d,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.5714285714285715,1,5,5,7706.1460580077255,0,ok
hotpotqa,static,5a7aa0a55542990198eaf165,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,27,5,86801.0856040928,0,ok
hotpotqa,static,5a7ab1b055429927d897bef4,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,2,5,7119.580183997023,0,ok
hotpotqa,static,5a7ab1e955429931da12c95d,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.11764705882352941,1,5,5,10202.31827799842,0,ok
hotpotqa,static,5a7ad9865542995eb53be8aa,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,4,16,20,218568.25525498303,0,ok
hotpotqa,static,5a7ae2f2554299042af8f6aa,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,4,5,7265.561000002432,0,ok
hotpotqa,static,5a7af08655429931da12c989,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,6,3,56339.72329300805,0,ok
hotpotqa,static,5a7af1a955429931da12c98f,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,5,5,46129.37365400209,0,ok
hotpotqa,static,5a7af23a55429931da12c994,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,9,15,56117.57711400639,0,ok
hotpotqa,static,5a7afdc85542992d025e672e,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,6,5,29064.764684994414,0,ok
hotpotqa,static,5a7b116a554299042af8f6c4,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,1,5,1792.0036870030453,0,ok
hotpotqa,static,5a7b192855429927d897bf39,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.4,1,1,5,1056.96651899859,0,ok
hotpotqa,static,5a7b1a82554299042af8f6cf,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,2,5,22234.011976000213,0,ok
hotpotqa,static,5a7b1c0a55429931da12c9c9,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.6666666666666666,1,2,5,4063.739589999721,0,ok
hotpotqa,static,5a7b1c745542992d025e6777,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,3,5,18865.959301994066,0,ok
hotpotqa,static,5a7b220855429931da12c9e5,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,5,5,4872.108369003676,0,ok
hotpotqa,static,5a7b22f8554299042af8f6ff,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,3,5,40298.809081005515,0,ok
hotpotqa,static,5a7b3a2455429927d897bf5c,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,1,5,17343.809400001308,0,ok
hotpotqa,static,5a7b3d565542992d025e67b6,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,4,5,52774.9245869962,0,ok
hotpotqa,static,5a7b3ec95542995eb53be8d3,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,4,8,20,27832.069460992585,0,ok
hotpotqa,static,5a7b3f4d5542992d025e67bb,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,4,9,20,132168.4037989793,0,ok
hotpotqa,static,5a7b4073554299042af8f733,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.6666666666666666,1,3,5,2771.8816000014194,0,ok
hotpotqa,static,5a7b43735542992d025e67cb,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,5,5,8939.002853001039,0,ok
hotpotqa,static,5a7b443c5542992d025e67ce,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,27,5,31597.47707900533,0,ok
hotpotqa,static,5a7b47765542992d025e67d8,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.6666666666666666,1,1,5,1709.6290049958043,0,ok
hotpotqa,static,5a7b4bc35542992d025e67e0,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,2,5,2503.270666002005,0,ok
hotpotqa,static,5a7b581a5542992d025e6815,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.5,3,9,15,59904.89819599147,0,ok
hotpotqa,static,5a7b59115542995eb53be923,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,8,5,50020.19434394606,0,ok
hotpotqa,static,5a7b681b554299042af8f767,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,5,5,26917.29557699384,0,ok
hotpotqa,static,5a7b6e1d5542997c3ec9716e,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,7,15,88316.3929169944,0,ok
hotpotqa,static,5a7b735c5542997c3ec9718a,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,7,15,39219.740448002995,0,ok
hotpotqa,static,5a7b73ad5542997c3ec9718c,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,3,5,10615.634443997726,0,ok
hotpotqa,static,5a7b76225542997c3ec9719c,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,32,5,141789.92406897305,0,ok
hotpotqa,static,5a7b76735542997c3ec9719f,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,11,5,62697.01797401672,0,ok
hotpotqa,static,5a7b77d95542997c3ec971a5,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.3333333333333333,1,3,5,5199.250058001679,0,ok
hotpotqa,static,5a7b78c35542997c3ec971a9,3,2,0,2,3,3,1.333,chain,chain,0,2,2,1.0,1.0,8,559,40,3341196.294407528,1,budget_exceeded
hotpotqa,static,5a7b7bed5542997c3ec971bc,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,2,5,22156.62573000579,0,ok
hotpotqa,static,5a7b81715542997c3ec971d4,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.5714285714285715,2,24,10,184643.77592098108,0,ok
hotpotqa,static,5a7b820c5542997c3ec971d8,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.0,3,15,15,29867.128130004,0,ok
hotpotqa,static,5a7b85c4554299294a54a9d7,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,1,5,99001.31723300013,0,ok
hotpotqa,static,5a7b88165542997c3ec971fe,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,39,15,342852.8911810155,0,ok
hotpotqa,static,5a7b88a85542995eb53be954,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,11,15,41740.7601939959,0,ok
hotpotqa,static,5a7b88b45542997c3ec97201,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,4,12,20,120637.9757219943,0,ok
hotpotqa,static,5a7b895c5542997c3ec97206,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,6,5,17701.45116100312,0,ok
hotpotqa,static,5a7b8cc7554299294a54a9ea,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,7,5,25513.738189002383,0,ok
hotpotqa,static,5a7b8d4955429927d897bfeb,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.5714285714285715,1,4,5,25295.250605001056,0,ok
hotpotqa,static,5a7b971255429927d897bff3,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,2,5,29328.42986899783,0,ok
hotpotqa,static,5a7b9a8a554299042af8f78d,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,1,5,1070.0739239995237,0,ok
hotpotqa,static,5a7ba4765542995eb53be976,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,2,5,6711.0691789999255,0,ok
hotpotqa,static,5a7ba83f5542995eb53be981,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,5,5,6754.040935004246,0,ok
hotpotqa,static,5a7bb16f554299294a54aa9f,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.4,1,2,5,26566.698828991153,0,ok
hotpotqa,static,5a7bb52355429927d897c01a,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,1,5,4555.906804999686,0,ok
hotpotqa,static,5a7bbb64554299042af8f7cc,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.4444444444444445,1,4,5,12025.551228002907,0,ok
hotpotqa,static,5a7bbcd65542997c3ec97268,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.30769230769230765,1,23,5,45903.31194904691,0,ok
hotpotqa,static,5a7bbee85542997c3ec97270,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,7,5,28973.215013002686,0,ok
hotpotqa,static,5a7bc0755542995eb53be9a5,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,3,5,7261.824178999988,0,ok
hotpotqa,static,5a7bcc0f554299042af8f7e2,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,2,5,1993.0070290144067,0,ok
hotpotqa,static,5a7bcd68554299294a54aaf0,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,26,5,192208.7350179794,0,ok
hotpotqa,static,5a7bd25a554299294a54ab13,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.4444444444444445,1,16,5,148857.58030996658,0,ok
hotpotqa,static,5a7bd286554299683c1c62bd,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.8,1,2,5,7532.341417001502,0,ok
hotpotqa,static,5a7bd791554299683c1c62c2,3,2,0,2,3,3,1.333,chain,chain,0,2,2,1.0,1.0,8,39,40,288034.87682700175,0,ok
hotpotqa,static,5a7be1ab5542997c3ec972a9,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.0,4,35,20,183948.37299104524,0,ok
hotpotqa,static,5a7be5bd5542997c3ec972ba,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,9,5,16921.60322099633,0,ok
hotpotqa,static,5a7bea3d5542996dd594b847,4,4,0,3,4,3,2.0,tree,tree,0,3,3,0.0,0.0,8,361,40,1104388.9947547263,1,budget_exceeded
hotpotqa,static,5a7bf3da5542996dd594b869,5,5,0,4,5,3,2.0,tree,tree,0,3,3,0.0,0.0,8,332,40,1034290.0574216009,1,budget_exceeded
hotpotqa,static,5a7bf84b5542996dd594b875,5,10,0,4,5,3,4.0,tree,tree,0,4,4,0.0,0.0,8,390,40,2989879.586796335,1,budget_exceeded
hotpotqa,static,5a7c07e15542997c3ec972c7,3,2,0,2,3,2,1.333,chain,chain,0,2,2,0.0,0.0,6,269,30,1299681.9617570096,1,budget_exceeded
hotpotqa,static,5a7c220b5542990527d5545c,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.5,1,18,5,126649.50421199424,0,ok
hotpotqa,static,5a7c290c5542990527d55468,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,1,5,6867.807026999493,0,ok
hotpotqa,static,5a7c2f145542996dd594b8b4,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,2,5,4004.1009390002,0,ok
hotpotqa,static,5a7c3178554299683c1c62e1,3,2,0,2,3,3,1.333,chain,chain,0,2,2,1.0,1.0,8,379,40,2955707.145351394,1,budget_exceeded
hotpotqa,static,5a7c34905542996dd594b8d5,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.5,1,2,5,7834.5069430020085,0,ok
hotpotqa,static,5a7c43c65542990527d5547e,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,3,5,44011.37422600982,0,ok
hotpotqa,static,5a7c49dc55429935c91b514f,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,2,5,1597.970388000016,0,ok
hotpotqa,static,5a7c4e655542990527d55489,3,2,0,2,3,3,1.333,chain,chain,0,2,2,1.0,1.0,8,39,40,461358.39675101015,0,ok
hotpotqa,static,5a7c572655429935c91b5166,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.4444444444444445,1,5,5,36187.1327030019,0,ok
hotpotqa,static,5a7c5de155429935c91b5179,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.6666666666666666,1,8,5,72501.03238499982,0,ok
hotpotqa,static,5a7c634c55429907fabeef79,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,3,5,2060.7330370031123,0,ok
hotpotqa,static,5a7c646e55429907fabeef7c,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.19999999999999998,3,11,15,85863.77239899652,0,ok
hotpotqa,static,5a7c64bc5542996dd594b913,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.4,1,3,5,19526.139102005283,0,ok
hotpotqa,static,5a7c651a55429935c91b5188,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,4,5,9293.07725100217,0,ok
hotpotqa,static,5a7c67c15542990527d55498,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.5,1,1,5,10214.523317000247,0,ok
hotpotqa,static,5a7c75045542990527d554b2,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.5,1,1,5,910.003859000557,0,ok
hotpotqa,static,5a7c762d55429935c91b51c7,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.6666666666666666,4,9,20,43602.69806200033,0,ok
hotpotqa,static,5a7c78c955429935c91b51d2,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,5,15,19131.444790994865,0,ok
hotpotqa,static,5a7c7c225542996dd594b93f,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,5,5,37922.05839402892,0,ok
hotpotqa,static,5a7c827e55429907fabeefa7,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,13,15,382822.0132569908,0,ok
hotpotqa,static,5a7c90125542990527d554d1,3,2,0,2,3,3,1.333,chain,chain,0,2,2,1.0,1.0,5,23,25,126522.35144301341,0,ok
hotpotqa,static,5a7c960655429935c91b5244,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,4,5,44620.63803699793,0,ok
hotpotqa,static,5a7c96765542990527d554d8,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.8571428571428571,1,10,5,30192.784194999913,0,ok
hotpotqa,static,5a7c96e55542990527d554d9,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,1,5,4496.14697400108,0,ok
hotpotqa,static,5a7c988755429935c91b524d,5,7,0,4,5,4,2.8,tree,tree,0,4,4,0.0,0.0,8,265,40,795078.6211185958,1,budget_exceeded
hotpotqa,static,5a7ca55b55429907fabeefe0,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.8,1,2,5,51959.58057999442,0,ok
hotpotqa,static,5a7cb5f0554299452d57b9b5,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,5,5,18316.57091200151,0,ok
hotpotqa,static,5a7cb8bc554299452d57b9be,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,8,15,46226.1140779932,0,ok
hotpotqa,static,5a7cb993554299452d57b9c2,3,2,0,2,3,3,1.333,chain,chain,0,2,2,1.0,1.0,6,31,30,225314.21553699556,0,ok
hotpotqa,static,5a7cb9985542990527d55514,3,2,0,2,3,3,1.333,chain,chain,0,2,2,0.0,0.0,8,23,40,150837.13789500104,0,ok
hotpotqa,static,5a7cb9b95542990527d55515,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,18,5,64621.31156995031,0,ok
hotpotqa,static,5a7cba005542990527d55516,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,1,5,6945.671265995828,0,ok
hotpotqa,static,5a7cc0d4554299452d57ba07,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,1,5,2963.2911659995007,0,ok
hotpotqa,static,5a7cc28f554299452d57ba1c,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,10,15,156973.39041399834,0,ok
hotpotqa,static,5a7cc50e554299452d57ba3e,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.1111111111111111,1,18,5,45084.525535930065,0,ok
hotpotqa,static,5a7cc9db55429907fabef036,3,2,0,2,3,2,1.333,chain,chain,0,2,2,1.0,1.0,4,21,20,45283.88173599697,0,ok
hotpotqa,static,5a7ccb3655429909bec7680b,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.6666666666666666,1,1,5,6012.428523012088,0,ok
hotpotqa,static,5a7ccc1e55429909bec7680e,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,4,14,20,86603.24066000961,0,ok
hotpotqa,static,5a7cd0fd55429909bec76823,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,18,5,33676.36082494573,0,ok
hotpotqa,static,5a7cd5b05542990527d5553d,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,3,5,25723.771376000484,0,ok
hotpotqa,static,5a7cd66a554299452d57ba90,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.2222222222222222,1,4,5,7800.4124390051,0,ok
hotpotqa,static,5a7cd7f055429909bec7683e,5,7,0,4,5,3,2.8,tree,tree,0,4,4,0.0,0.0,8,631,40,3689296.1845636233,1,budget_exceeded
hotpotqa,static,5a7cd8da55429909bec76845,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,2,5,10111.833442004601,0,ok
hotpotqa,static,5a7cdc1b55429907fabef04d,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.6666666666666666,4,22,20,180446.64265998668,0,ok
hotpotqa,static,5a7cdc54554299683c1c63a5,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.5,3,9,15,81314.28119699529,0,ok
hotpotqa,static,5a7cdcbf55429907fabef04f,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,4,5,20336.459730009316,0,ok
hotpotqa,static,5a7cde68554299683c1c63ac,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.6666666666666666,1,2,5,10732.303480000264,0,ok
hotpotqa,static,5a7ce0bc55429909bec76863,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,1,5,5200.871099002659,0,ok
hotpotqa,static,5a7cf29255429909bec768b8,3,2,0,2,3,3,1.333,chain,chain,0,2,2,0.0,0.6666666666666666,8,91,40,406690.0557840986,0,ok
hotpotqa,static,5a7cffb755429907fabef09f,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,3,5,27454.312250995543,0,ok
hotpotqa,static,5a7d043755429909bec768f7,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,4,13,20,99569.15990999673,0,ok
hotpotqa,static,5a7d052255429909bec768fd,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,5,5,10258.91026599869,0,ok
hotpotqa,static,5a7d119d5542995ed0d165d5,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.6666666666666666,1,7,5,5056.851709999901,0,ok
hotpotqa,static,5a7d1868554299452d57bae2,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.5,1,4,5,31183.494338990597,0,ok
hotpotqa,static,5a7d27f05542995ed0d1660d,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.0,3,7,15,18361.150342000255,0,ok
hotpotqa,static,5a7d2afb554299452d57bb41,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,6,5,63839.01852401439,0,ok
hotpotqa,static,5a7d2afd5542995f4f402221,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.4444444444444445,1,2,5,8857.537951997132,0,ok
hotpotqa,static,5a7d2c8d5542995ed0d16624,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.4,1,8,5,25121.269282001827,0,ok
hotpotqa,static,5a7d2ecc5542995ed0d16629,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,12,5,91621.31367003825,0,ok
hotpotqa,static,5a7d32af55429907fabef0ca,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,4,14,20,105498.48467999313,0,ok
hotpotqa,static,5a7d3f895542995f4f402248,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,4,16,20,163012.8631479991,0,ok
hotpotqa,static,5a7d5c175542991319bc93b1,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,8,5,25454.355914000655,0,ok
hotpotqa,static,5a7d68e25542995f4f402270,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,5,5,50348.54699401499,0,ok
hotpotqa,static,5a7d93945542990b8f5039b8,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,3,5,9979.858122997895,0,ok
hotpotqa,static,5a7d97205542990b8f5039c7,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.8,4,9,20,23137.875078993035,0,ok
hotpotqa,static,5a7d9bc65542990b8f5039cb,4,4,0,3,4,3,2.0,tree,tree,0,3,3,0.0,0.0,8,500,40,3149437.4996983055,1,budget_exceeded
hotpotqa,static,5a7da0915542990b8f5039d4,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,3,5,5486.841871000768,0,ok
hotpotqa,static,5a7da0de5542990b8f5039d7,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.36363636363636365,1,5,5,14208.301607000758,0,ok
hotpotqa,static,5a7da3a95542990b8f5039e6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,26,5,54218.645278015174,0,ok
hotpotqa,static,5a7da8065542995f4f4022a7,3,3,0,2,3,3,2.0,chain,chain,0,2,2,1.0,1.0,8,32,40,261278.8573929923,0,ok
hotpotqa,static,5a7da98e5542990b8f503a17,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,15,5,55965.65421801701,0,ok
hotpotqa,static,5a7da9ae5542995f4f4022b1,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.2857142857142857,1,2,5,62422.34168699985,0,ok
hotpotqa,static,5a7daad55542995f4f4022b7,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,2,5,13788.087950005021,0,ok
hotpotqa,static,5a7db0915542990b8f503a30,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,4,5,41421.96529697301,0,ok
hotpotqa,static,5a7db1a15542995ed0d16660,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.8,1,33,5,161388.03115396877,0,ok
hotpotqa,static,5a7dc2495542997cc2c4749a,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,4,5,31153.169725999585,0,ok
hotpotqa,static,5a7dc7735542990b8f503a93,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,19,5,25448.76718694286,0,ok
hotpotqa,static,5a7dc7895542995ed0d16673,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.4444444444444445,1,6,5,28309.729887005873,0,ok
hotpotqa,static,5a7dca645542990b8f503aab,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.5,1,5,5,28980.025569994817,0,ok
hotpotqa,static,5a7dd6cd5542995f4f4022cd,3,3,0,2,3,3,2.0,chain,chain,0,2,2,0.0,0.5714285714285715,8,23,40,117937.23177099586,0,ok
hotpotqa,static,5a7dd8cb5542995f4f4022d0,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.8,1,26,5,87819.99651104026,0,ok
hotpotqa,static,5a7dd9445542997cc2c474ac,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.5,1,7,5,66101.61389100214,0,ok
hotpotqa,static,5a7ddc5a5542995f4f4022da,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,3,5,81781.0659730031,0,ok
hotpotqa,static,5a7de14a5542991319bc93fc,3,3,0,2,3,3,2.0,chain,chain,0,2,2,0.0,0.6666666666666666,8,19,40,197585.11148196855,0,ok
hotpotqa,static,5a7dedef5542995f4f40231a,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.4,1,5,5,43289.90888499166,0,ok
hotpotqa,static,5a7df25a5542990b8f503b02,3,2,0,2,3,3,1.333,chain,chain,0,2,2,0.0,0.0,7,438,35,3135080.731979366,1,budget_exceeded
hotpotqa,static,5a7e02b75542997cc2c474f3,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,14,15,33317.145507998765,0,ok
hotpotqa,static,5a7e035d5542997cc2c474f6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,5,5,29290.552692996396,0,ok
hotpotqa,static,5a7e075c5542995f4f4023a3,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,4,18,20,82771.09033199615,0,ok
hotpotqa,static,5a7e0bb65542997cc2c4750a,3,2,0,2,3,3,1.333,chain,chain,0,2,2,1.0,1.0,5,41,23,113989.4550839084,0,ok
hotpotqa,static,5a7e0ed25542991319bc9424,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,1,5,24683.109184000263,0,ok
hotpotqa,static,5a7e14505542995ed0d16685,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,3,5,6363.714410007582,0,ok
hotpotqa,static,5a7e1ad155429965cec5ea66,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,4,5,22476.88140499947,0,ok
hotpotqa,static,5a7e1f5655429965cec5ea81,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.8,1,3,5,36720.33980200233,0,ok
hotpotqa,static,5a7e279d5542995ed0d166b5,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,9,15,12144.658214997238,0,ok
hotpotqa,static,5a7e3a3f5542995ed0d166dd,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.4444444444444445,1,4,5,12906.249766006018,0,ok
hotpotqa,static,5a7e4414554299495941995c,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,2,5,57546.860003997455,0,ok
